step,Activations/actor/compressor.2/dead_ratio,Activations/actor/compressor.2/mean,Activations/actor/compressor.2/std,Activations/actor/decoder.2/dead_ratio,Activations/actor/decoder.2/mean,Activations/actor/decoder.2/std,Activations/actor/decompressor.1/dead_ratio,Activations/actor/decompressor.1/mean,Activations/actor/decompressor.1/std,Activations/actor/encoder.2/dead_ratio,Activations/actor/encoder.2/mean,Activations/actor/encoder.2/std,Activations/actor/encoder.6/dead_ratio,Activations/actor/encoder.6/mean,Activations/actor/encoder.6/std,Episode/action_mean,Episode/action_std,Episode/actor_loss,Episode/best_reward,Episode/critic_loss,Episode/dpdx_max,Episode/dpdx_mean,Episode/dpdx_min,Episode/noise_scale,Episode/q_value,Episode/reward,Episode/spatial_loss,Episode/steps,Episode/temporal_loss,Episode/zero_loss,Gradients/Actor/global_norm,Gradients/Actor/gnn_grad_norm,Gradients/Actor/is_exploding,Gradients/Actor/is_vanishing,Gradients/Critic/global_norm,Gradients/Critic/is_exploding,Gradients/Critic/is_vanishing,Training/actor_lr,Training/critic_lr,Training/gradient_clip,Weights/Actor/gnn_weight_norm
8700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037075839936733246,0.0036429676692932844,0.0,0.0,21.2669734954834,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.8169121742248535
9000,0.718505859375,1.0926841497421265,2.7530550956726074,0.4933624267578125,0.17822767794132233,0.4327221214771271,0.5264968872070312,0.9262579679489136,2.321643829345703,0.4984588623046875,0.3686799108982086,0.5744511485099792,0.5149383544921875,0.34649088978767395,0.5681841969490051,,,,,,,,,,,,,,,,0.05972830951213837,0.006480588112026453,0.0,0.0,21.601924896240234,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.82285737991333
9300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04081094264984131,0.004122195765376091,0.0,0.0,22.187217712402344,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.799737453460693
9600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030210494995117188,0.0030025942251086235,0.0,0.0,22.636938095092773,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.7818684577941895
9900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01223799493163824,0.002300594700500369,0.0,0.0,22.68897819519043,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.764327526092529
10200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01896546222269535,0.0030320028308779,0.0,0.0,23.3537654876709,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.745414733886719
10500,0.70458984375,1.0689361095428467,2.6808135509490967,0.50006103515625,0.1630755215883255,0.43022212386131287,0.5266876220703125,0.8224766850471497,2.077667236328125,0.497406005859375,0.35356539487838745,0.5788012146949768,0.5186309814453125,0.3268308937549591,0.5609678626060486,,,,,,,,,,,,,,,,0.04591080918908119,0.003648643847554922,0.0,0.0,23.657230377197266,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.7139668464660645
10800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027297722175717354,0.003348801052197814,0.0,0.0,23.975574493408203,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.706145763397217
11100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04883403703570366,0.004360933788120747,0.0,0.0,24.118928909301758,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.690122604370117
11400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029865188524127007,0.0035325796343386173,0.0,0.0,24.496116638183594,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.676694393157959
11700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03891599178314209,0.0046045673079788685,0.0,0.0,26.649269104003906,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.661702632904053
12000,0.707763671875,1.1168333292007446,2.8186511993408203,0.490570068359375,0.1596643328666687,0.4169021248817444,0.556915283203125,0.8948920965194702,2.3544840812683105,0.4975128173828125,0.3622778356075287,0.5667518377304077,0.522186279296875,0.3276476263999939,0.5413845777511597,,,,,,,,,,,,,,,,0.023648981004953384,0.004983436781913042,0.0,0.0,25.35198211669922,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.651020526885986
12300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029586972668766975,0.0038689153734594584,0.0,0.0,25.65872573852539,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.640262126922607
12600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.031984563916921616,0.0049085356295108795,0.0,0.0,26.053878784179688,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.637542247772217
12900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.046762753278017044,0.004676054697483778,0.0,0.0,26.605690002441406,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.627457141876221
13200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023180732503533363,0.00340561312623322,0.0,0.0,26.33156394958496,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.617293834686279
13500,0.711181640625,1.052615761756897,2.7271645069122314,0.501708984375,0.15231646597385406,0.40789809823036194,0.5866546630859375,0.8877309560775757,2.234652280807495,0.4989471435546875,0.34710776805877686,0.5694843530654907,0.5302200317382812,0.30645689368247986,0.535050630569458,,,,,,,,,,,,,,,,0.025629689916968346,0.003194481832906604,0.0,0.0,26.891969680786133,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.6207780838012695
13800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027280176058411598,0.004520397167652845,0.0,0.0,27.2216854095459,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.588029861450195
14100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.048917464911937714,0.005963480565696955,0.0,0.0,27.183513641357422,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.581125259399414
14400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03881329670548439,0.004613188561052084,0.0,0.0,28.186168670654297,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.567889213562012
14700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034270744770765305,0.003925255499780178,0.0,0.0,28.082658767700195,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.546428203582764
15000,0.70947265625,0.9913411140441895,2.3193199634552,0.51580810546875,0.16978096961975098,0.3937050402164459,0.5362625122070312,0.6695705652236938,1.469741940498352,0.4825286865234375,0.34648242592811584,0.5415366291999817,0.5218048095703125,0.30126717686653137,0.5055815577507019,,,,,,,,,,,,,,,,0.019297773018479347,0.003520053345710039,0.0,0.0,27.912593841552734,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.530869007110596
15300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061518292874097824,0.004409602377563715,0.0,0.0,28.398649215698242,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.511728763580322
15600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040373317897319794,0.003717999439686537,0.0,0.0,28.804563522338867,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.49707555770874
15900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02703099325299263,0.004408034961670637,0.0,0.0,31.006513595581055,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.495791435241699
16200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10442600399255753,0.00783600565046072,0.0,0.0,29.309633255004883,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.502530097961426
16500,0.702880859375,0.9442130327224731,2.19242525100708,0.5149993896484375,0.16530711948871613,0.38287749886512756,0.5701675415039062,0.6063234806060791,1.3740251064300537,0.4926605224609375,0.34847134351730347,0.5358045697212219,0.5269088745117188,0.2935035526752472,0.48899731040000916,,,,,,,,,,,,,,,,0.08954761177301407,0.004720955155789852,0.0,0.0,29.173233032226562,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.492020606994629
16800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021033363416790962,0.0038428930565714836,0.0,0.0,29.972387313842773,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.478389739990234
17100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022726556286215782,0.00536704296246171,0.0,0.0,30.139598846435547,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.46138858795166
17400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06311017274856567,0.005741134285926819,0.0,0.0,30.236831665039062,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.449877738952637
17700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03995433822274208,0.003178624901920557,0.0,0.0,30.288908004760742,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.464585304260254
18000,0.7041015625,0.952576756477356,2.2310757637023926,0.5112152099609375,0.16317282617092133,0.3673001825809479,0.5903549194335938,0.6256076097488403,1.3409429788589478,0.48162841796875,0.33673223853111267,0.5178493857383728,0.52679443359375,0.27691900730133057,0.4639773964881897,,,,,,,,,,,,,,,,0.048659343272447586,0.0033046321477741003,0.0,0.0,32.461891174316406,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.450395584106445
18300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01980176568031311,0.003295338246971369,0.0,0.0,30.919092178344727,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.458534240722656
18600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07153339684009552,0.003709122072905302,0.0,0.0,31.455732345581055,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.442621231079102
18900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027120865881443024,0.005536685697734356,0.0,0.0,31.70163345336914,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.46022891998291
19200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025118708610534668,0.004258902743458748,0.0,0.0,32.129295349121094,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.436834812164307
19500,0.70703125,0.8325437903404236,2.0214176177978516,0.532989501953125,0.14967676997184753,0.35987040400505066,0.6011810302734375,0.587876558303833,1.2563049793243408,0.486785888671875,0.32346248626708984,0.5247135162353516,0.5428695678710938,0.2545338273048401,0.45766526460647583,,,,,,,,,,,,,,,,0.037074603140354156,0.005572357680648565,0.0,0.0,32.18357467651367,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.441051483154297
19800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07791952788829803,0.0061840154230594635,0.0,0.0,32.03091049194336,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.428483963012695
20100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04535946249961853,0.004267354961484671,0.0,0.0,32.34558868408203,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.409935474395752
20400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03435460478067398,0.0037593611050397158,0.0,0.0,32.51450729370117,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.411111354827881
20700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03967521712183952,0.005154566839337349,0.0,0.0,32.45574951171875,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.393894672393799
21000,0.718505859375,0.8139844536781311,1.8969050645828247,0.5136871337890625,0.16933341324329376,0.3405541181564331,0.6057891845703125,0.48639121651649475,1.0027053356170654,0.47967529296875,0.32913938164711,0.49380984902381897,0.542816162109375,0.2523029148578644,0.42820626497268677,,,,,,,,,,,,,,,,0.04552457854151726,0.005278849508613348,0.0,0.0,34.50929641723633,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.389491558074951
21300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.05811941251158714,0.004693956580013037,0.0,0.0,32.75554275512695,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.376430988311768
21600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04654718190431595,0.006421050988137722,0.0,0.0,32.88716506958008,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.3691887855529785
21900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019704334437847137,0.004043965134769678,0.0,0.0,33.49897766113281,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.389554500579834
22200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.062150876969099045,0.006689154077321291,0.0,0.0,33.791358947753906,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.3607025146484375
22500,0.701416015625,0.739301323890686,1.7437596321105957,0.54962158203125,0.15199919044971466,0.3374422788619995,0.5902633666992188,0.3937032222747803,0.8124299049377441,0.4836578369140625,0.32239359617233276,0.48365575075149536,0.5555572509765625,0.23812344670295715,0.41956672072410583,,,,,,,,,,,,,,,,0.026060640811920166,0.004579145926982164,0.0,0.0,35.51002502441406,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.391613483428955
22800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03082585334777832,0.004409484565258026,0.0,0.0,33.91896057128906,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.358443737030029
23100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03538423404097557,0.004170562140643597,0.0,0.0,34.93894577026367,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.346805572509766
23400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027722913771867752,0.004833706188946962,0.0,0.0,34.577857971191406,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.330901145935059
23700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024748262017965317,0.004624148830771446,0.0,0.0,35.459686279296875,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.381389617919922
24000,0.73046875,0.8514744639396667,2.0427043437957764,0.5260467529296875,0.1416410505771637,0.304849237203598,0.64837646484375,0.5024213194847107,1.0994133949279785,0.4752197265625,0.31760913133621216,0.47163838148117065,0.557159423828125,0.22484837472438812,0.39638960361480713,,,,,,,,,,,,,,,,0.06307654082775116,0.006042554508894682,0.0,0.0,36.635459899902344,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.390599727630615
24300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02386114001274109,0.0035851679276674986,0.0,0.0,35.08030700683594,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.401269435882568
24600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04347984865307808,0.0057273320853710175,0.0,0.0,35.021881103515625,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.350539207458496
24900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.040579356253147125,0.00564621901139617,0.0,0.0,37.14862823486328,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.351554870605469
25200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04911109432578087,0.004170022904872894,0.0,0.0,36.016048431396484,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.320080280303955
25500,0.70947265625,0.7499915957450867,1.7131062746047974,0.54266357421875,0.14316809177398682,0.3054496943950653,0.6237411499023438,0.3782599866390228,0.8076638579368591,0.4742431640625,0.3052252233028412,0.467519074678421,0.5634307861328125,0.21263399720191956,0.3810099959373474,,,,,,,,,,,,,,,,0.035340964794158936,0.005028204061090946,0.0,0.0,35.633636474609375,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.3146514892578125
25800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.029995597898960114,0.004932215437293053,0.0,0.0,35.276302337646484,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.288760662078857
26100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.060011181980371475,0.005432631354779005,0.0,0.0,37.30999755859375,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.267637729644775
26400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023471573367714882,0.004303139168769121,0.0,0.0,36.07573699951172,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.275549411773682
26700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025446593761444092,0.0034228498116135597,0.0,0.0,36.59025573730469,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.248783588409424
27000,0.71337890625,0.665381133556366,1.570697546005249,0.539581298828125,0.12660954892635345,0.29582732915878296,0.6270828247070312,0.2876518964767456,0.6388123035430908,0.480621337890625,0.2881479859352112,0.46510425209999084,0.56939697265625,0.190690815448761,0.36881503462791443,,,,,,,,,,,,,,,,0.03225207328796387,0.0044659338891506195,0.0,0.0,37.503658294677734,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.2219133377075195
27300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.022931767627596855,0.0038514521438628435,0.0,0.0,38.7124137878418,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.181979179382324
27600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017342807725071907,0.0034778069239109755,0.0,0.0,36.878562927246094,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.162353038787842
27900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02161034755408764,0.004910988267511129,0.0,0.0,36.56853485107422,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.146899223327637
28200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04172378033399582,0.004401881247758865,0.0,0.0,36.97494125366211,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.1549835205078125
28500,0.720947265625,0.6527623534202576,1.517676830291748,0.5393218994140625,0.15125373005867004,0.297761470079422,0.6313552856445312,0.31488245725631714,0.6584124565124512,0.482666015625,0.2958720922470093,0.4433627426624298,0.574981689453125,0.19662770628929138,0.35628315806388855,,,,,,,,,,,,,,,,0.02887057699263096,0.005067258141934872,0.0,0.0,36.61946487426758,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.131251811981201
28800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026917031034827232,0.003668715013191104,0.0,0.0,38.709877014160156,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.163405895233154
29100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.01972796954214573,0.004447842016816139,0.0,0.0,37.013450622558594,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.144569396972656
29400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.034862518310546875,0.003093925304710865,0.0,0.0,37.42723846435547,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.10265588760376
29700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06607401371002197,0.004286148119717836,0.0,0.0,37.28461837768555,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.057694911956787
30000,0.700927734375,0.5812332630157471,1.4120992422103882,0.544036865234375,0.12647752463817596,0.28038084506988525,0.6519775390625,0.2652263641357422,0.5857816338539124,0.482177734375,0.2826892137527466,0.4412684738636017,0.5804977416992188,0.17620837688446045,0.33979618549346924,,,,,,,,,,,,,,,,0.033924173563718796,0.0032907244749367237,0.0,0.0,38.29188919067383,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.025212287902832
30300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03165105730295181,0.0058183628134429455,0.0,0.0,37.879364013671875,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.010436534881592
30600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.019556798040866852,0.004338871221989393,0.0,0.0,37.614688873291016,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.001311302185059
30900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023842722177505493,0.003937288653105497,0.0,0.0,38.22154235839844,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,4.975419998168945
31200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02747981622815132,0.005047766491770744,0.0,0.0,38.28322219848633,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,4.955540657043457
31500,0.7119140625,0.5636497139930725,1.3009384870529175,0.5401458740234375,0.1515682488679886,0.27577275037765503,0.6446151733398438,0.2622451186180115,0.5332459211349487,0.465911865234375,0.2833535671234131,0.42326754331588745,0.5832290649414062,0.17237509787082672,0.327060341835022,,,,,,,,,,,,,,,,0.019098393619060516,0.003011672990396619,0.0,0.0,39.720008850097656,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,4.934128284454346
31800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021657561883330345,0.0032553565688431263,0.0,0.0,38.42214584350586,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,4.915738582611084
32100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0203341506421566,0.0028788691852241755,0.0,0.0,40.213645935058594,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,4.875522136688232
32400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026923684403300285,0.002988377818837762,0.0,0.0,38.43230438232422,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,4.853596210479736
32700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023072877898812294,0.0039496454410254955,0.0,0.0,39.467994689941406,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,4.8397345542907715
33000,0.72412109375,0.5267482399940491,1.2473021745681763,0.541229248046875,0.13221894204616547,0.2601466476917267,0.6486892700195312,0.23064056038856506,0.49000707268714905,0.474609375,0.27078789472579956,0.4240974187850952,0.5963592529296875,0.1590850055217743,0.3158489465713501,,,,,,,,,,,,,,,,0.024199726060032845,0.005058779381215572,0.0,0.0,39.01992416381836,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,4.849116325378418
33300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.027704784646630287,0.003272783011198044,0.0,0.0,38.80530548095703,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,4.841481685638428
33600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.056459683924913406,0.0043535479344427586,0.0,0.0,39.29461669921875,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,4.850870609283447
33900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037198834121227264,0.0047789509408175945,0.0,0.0,40.586402893066406,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,4.806708812713623
34200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03025670535862446,0.003360448172315955,0.0,0.0,39.54344940185547,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,4.883098125457764
34500,0.7041015625,0.5676710605621338,1.2706096172332764,0.563995361328125,0.1359548419713974,0.26255595684051514,0.66387939453125,0.20969344675540924,0.44922393560409546,0.467926025390625,0.26542431116104126,0.4115976393222809,0.594879150390625,0.15094636380672455,0.2988528609275818,,,,,,,,,,,,,,,,0.07765494287014008,0.010328552685678005,0.0,0.0,39.579933166503906,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,4.924383163452148
34800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.025904007256031036,0.004022765439003706,0.0,0.0,39.50062942504883,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,4.889837741851807
35100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02662844769656658,0.0034033828414976597,0.0,0.0,40.01066589355469,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,4.884851932525635
35400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.026604948565363884,0.003984138835221529,0.0,0.0,42.10823440551758,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,4.877598285675049
35700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04226219281554222,0.004700187593698502,0.0,0.0,39.99376678466797,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,4.923149585723877
36000,0.76123046875,0.5079602599143982,1.2774394750595093,0.5505828857421875,0.13450103998184204,0.25285062193870544,0.707366943359375,0.2590034008026123,0.5887541174888611,0.46575927734375,0.2710544168949127,0.39781293272972107,0.601104736328125,0.14826345443725586,0.29039353132247925,,,,,,,,,,,,,,,,0.026583317667245865,0.00600960711017251,0.0,0.0,39.78371047973633,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.015819549560547
36300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07083585113286972,0.008185029029846191,0.0,0.0,40.43229293823242,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.1597065925598145
36600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08457724004983902,0.01743645966053009,0.0,0.0,40.42572784423828,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.326437473297119
36900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07151374220848083,0.009617742151021957,0.0,0.0,42.821598052978516,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.396309852600098
37200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0580575093626976,0.00851465854793787,0.0,0.0,40.6429557800293,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.433409214019775
37500,0.76025390625,0.5974358320236206,1.525223970413208,0.6284942626953125,0.10357131063938141,0.24022150039672852,0.7312774658203125,0.377826452255249,0.920991063117981,0.4425201416015625,0.26819130778312683,0.39509615302085876,0.5976181030273438,0.14569053053855896,0.2818053364753723,,,,,,,,,,,,,,,,0.11182832717895508,0.012032920494675636,0.0,0.0,42.22339630126953,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.479970932006836
37800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04665704816579819,0.009579061530530453,0.0,0.0,40.7873649597168,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.486832618713379
38100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03379185125231743,0.011891759000718594,0.0,0.0,40.87300491333008,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.553684234619141
38400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039496954530477524,0.008106191642582417,0.0,0.0,43.215065002441406,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.5440568923950195
38700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03660080209374428,0.0056466590613126755,0.0,0.0,41.10673904418945,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.538382530212402
39000,0.764892578125,0.5372461676597595,1.3950079679489136,0.598663330078125,0.10709040611982346,0.2260705530643463,0.71923828125,0.3367154598236084,0.8078837990760803,0.4581298828125,0.26685062050819397,0.389258474111557,0.6099777221679688,0.13830633461475372,0.27829086780548096,,,,,,,,,,,,,,,,0.05394802242517471,0.009085516445338726,0.0,0.0,41.78602600097656,0.0,0.0,0.0010000000474974513,0.0003000000142492354,1.0,5.503153324127197
