step,Activations/actor/compressor.2/dead_ratio,Activations/actor/compressor.2/mean,Activations/actor/compressor.2/std,Activations/actor/decoder.2/dead_ratio,Activations/actor/decoder.2/mean,Activations/actor/decoder.2/std,Activations/actor/decompressor.1/dead_ratio,Activations/actor/decompressor.1/mean,Activations/actor/decompressor.1/std,Activations/actor/encoder.2/dead_ratio,Activations/actor/encoder.2/mean,Activations/actor/encoder.2/std,Activations/actor/encoder.6/dead_ratio,Activations/actor/encoder.6/mean,Activations/actor/encoder.6/std,Episode/action_mean,Episode/action_std,Episode/actor_loss,Episode/best_reward,Episode/critic_loss,Episode/dpdx_max,Episode/dpdx_mean,Episode/dpdx_min,Episode/noise_scale,Episode/q_value,Episode/reward,Episode/spatial_loss,Episode/steps,Episode/temporal_loss,Episode/zero_loss,Gradients/Actor/global_norm,Gradients/Actor/gnn_grad_norm,Gradients/Actor/is_exploding,Gradients/Actor/is_vanishing,Gradients/Critic/global_norm,Gradients/Critic/is_exploding,Gradients/Critic/is_vanishing,Training/actor_lr,Training/critic_lr,Training/gradient_clip,Weights/Actor/gnn_weight_norm
14,,,,,,,,,,,,,,,,-0.34827399253845215,0.38134995102882385,-7.644130229949951,,1301.362548828125,-0.0031498505268245935,-0.005028303246945143,-0.007830026559531689,0.09225714206695557,2.35634708404541,-355.1843566894531,0.15751968324184418,1801.0,0.11407102644443512,0.14970296621322632,,,,,,,,,,,
15,,,,,,,,,,,,,,,,-0.3135433495044708,0.3413466513156891,-9.95385456085205,,0.7626056671142578,-0.004160093609243631,-0.005486815702170134,-0.0067970226518809795,0.0917275920510292,10.4079008102417,-551.7987670898438,0.057758595794439316,1801.0,0.06719645857810974,0.12940599024295807,,,,,,,,,,,
16,,,,,,,,,,,,,,,,-0.3274100720882416,0.33686748147010803,-10.004193305969238,,646.6791381835938,-0.0037501968909054995,-0.004706047475337982,-0.006340448744595051,0.09120108187198639,10.584339141845703,-216.99789428710938,0.06080469861626625,1801.0,0.063837431371212,0.13958267867565155,,,,,,,,,,,
17,,,,,,,,,,,,,,,,-0.34538349509239197,0.33196762204170227,-10.1057767868042,,646.4700317382812,-0.0036464331205934286,-0.004873589146882296,-0.006254284642636776,0.09067759662866592,10.657952308654785,-288.84136962890625,0.06381016969680786,1801.0,0.06239723786711693,0.15186449885368347,,,,,,,,,,,
18,,,,,,,,,,,,,,,,-0.3667267858982086,0.3387857675552368,-10.56583023071289,,0.7037432789802551,-0.0036609326489269733,-0.0050778561271727085,-0.00661628320813179,0.09015711396932602,11.03946590423584,-376.4330749511719,0.06715184450149536,1801.0,0.06451576948165894,0.16643454134464264,,,,,,,,,,,
19,,,,,,,,,,,,,,,,-0.36196309328079224,0.3420213758945465,-10.96802043914795,,646.2059326171875,-0.003940566908568144,-0.004860623739659786,-0.006385373417288065,0.08963961899280548,11.467862129211426,-283.2817687988281,0.06686251610517502,1801.0,0.06109705939888954,0.16371406614780426,,,,,,,,,,,
20,,,,,,,,,,,,,,,,-0.3663584887981415,0.35103219747543335,-11.251294136047363,,0.6976619362831116,-0.003280953736975789,-0.004894175101071596,-0.006590386852622032,0.08912509679794312,11.749085426330566,-297.6688537597656,0.06835167855024338,1801.0,0.05970928817987442,0.1661795675754547,,,,,,,,,,,
21,,,,,,,,,,,,,,,,-0.35816431045532227,0.3523479998111725,-11.670550346374512,,646.9057006835938,-0.0038051565643399954,-0.004898703657090664,-0.00636116461828351,0.08861352503299713,12.148857116699219,-299.61083984375,0.07349220663309097,1801.0,0.05849515646696091,0.16433319449424744,,,,,,,,,,,
22,,,,,,,,,,,,,,,,-0.35211890935897827,0.3633086681365967,-12.222278594970703,,0.7712668180465698,-0.0034923453349620104,-0.004688750021159649,-0.006413993891328573,0.08810488879680634,12.670636177062988,-209.5806884765625,0.08150734007358551,1801.0,0.05904417112469673,0.1664319634437561,,,,,,,,,,,
23,,,,,,,,,,,,,,,,-0.3748321235179901,0.3801199793815613,-13.169726371765137,,0.9203869700431824,-0.0033081606961786747,-0.004510495811700821,-0.005977086257189512,0.08759917318820953,13.495588302612305,-133.14346313476562,0.09742379933595657,1801.0,0.0646461695432663,0.1781771034002304,,,,,,,,,,,
24,,,,,,,,,,,,,,,,-0.38473448157310486,0.37101083993911743,-14.250418663024902,,0.9984839558601379,-0.0034410988446325064,-0.00508602662011981,-0.0072781541384756565,0.08709635585546494,14.594966888427734,-379.93658447265625,0.08841949701309204,1801.0,0.06013939902186394,0.18234406411647797,,,,,,,,,,,
25,,,,,,,,,,,,,,,,-0.37848594784736633,0.3699627220630646,-14.868081092834473,,0.9819672703742981,-0.003932522609829903,-0.005615117959678173,-0.007734534330666065,0.08659642934799194,15.289395332336426,-606.8159790039062,0.08208455890417099,1801.0,0.05536504089832306,0.1790161281824112,,,,,,,,,,,
26,,,,,,,,,,,,,,,,-0.37095972895622253,0.36424392461776733,-15.206859588623047,,1.0135799646377563,-0.0036674318835139275,-0.005532857961952686,-0.0075647286139428616,0.08609937876462936,15.697389602661133,-571.5421752929688,0.07719680666923523,1801.0,0.05208246037364006,0.1739124357700348,,,,,,,,,,,
27,,,,,,,,,,,,,,,,-0.37031349539756775,0.3600023686885834,-15.51059341430664,,1.021132230758667,-0.0035439487546682358,-0.00498451991006732,-0.006944545544683933,0.08560517430305481,15.999845504760742,-336.4095764160156,0.07563226670026779,1801.0,0.05171574652194977,0.17559589445590973,,,,,,,,,,,
28,,,,,,,,,,,,,,,,-0.37289929389953613,0.364973247051239,-15.869574546813965,,647.6197509765625,-0.0040627638809382915,-0.005344348959624767,-0.006964690517634153,0.08511380106210709,16.33778190612793,-490.7077941894531,0.08359424769878387,1801.0,0.051566317677497864,0.17864683270454407,,,,,,,,,,,
29,,,,,,,,,,,,,,,,-0.37227708101272583,0.3731882870197296,-16.480871200561523,,1.1993705034255981,-0.0036170254461467266,-0.005247388035058975,-0.007325060665607452,0.0846252590417862,16.89546012878418,-449.1298828125,0.09262969344854355,1801.0,0.05437082052230835,0.18136745691299438,,,,,,,,,,,
30,,,,,,,,,,,,,,,,-0.37823837995529175,0.3779382109642029,-17.25373077392578,,647.4444580078125,-0.003809224348515272,-0.005089465528726578,-0.007155061233788729,0.08413951098918915,17.609403610229492,-381.4112243652344,0.09876089543104172,1801.0,0.056755054742097855,0.18412762880325317,,,,,,,,,,,
31,,,,,,,,,,,,,,,,-0.3858342468738556,0.3814345598220825,-18.2578067779541,,1.4143422842025757,-0.0037167328409850597,-0.005537479650229216,-0.008784015662968159,0.08365655690431595,18.610082626342773,-573.52392578125,0.10513494163751602,1801.0,0.057439036667346954,0.18732184171676636,,,,,,,,,,,
32,,,,,,,,,,,,,,,,-0.3877939283847809,0.38315168023109436,-19.129873275756836,,1.6052978038787842,-0.00408096332103014,-0.0057144444435834885,-0.007379168178886175,0.0831763744354248,19.48918914794922,-649.408203125,0.09670081734657288,1801.0,0.05716777965426445,0.1927364021539688,,,,,,,,,,,
33,,,,,,,,,,,,,,,,-0.3882962763309479,0.37558603286743164,-19.797592163085938,,1.5792136192321777,-0.0036694661248475313,-0.005417725536972284,-0.007360388059169054,0.08269894868135452,20.200380325317383,-522.17236328125,0.08987145870923996,1801.0,0.054858338087797165,0.1902073323726654,,,,,,,,,,,
34,,,,,,,,,,,,,,,,-0.37385088205337524,0.36826977133750916,-20.334352493286133,,1.5929923057556152,-0.0027009525801986456,-0.004383544437587261,-0.006034559570252895,0.08222426474094391,20.7824649810791,-78.70557403564453,0.08699868619441986,1801.0,0.05206657201051712,0.17693720757961273,,,,,,,,,,,
35,,,,,,,,,,,,,,,,-0.3713342249393463,0.3675995469093323,-20.743038177490234,,1.5534732341766357,-0.0029747546650469303,-0.004044986329972744,-0.005367207806557417,0.08175230026245117,21.196256637573242,66.47134399414062,0.08584228903055191,1801.0,0.05230579152703285,0.17229227721691132,,,,,,,,,,,
36,,,,,,,,,,,,,,,,-0.36932674050331116,0.36108294129371643,-21.274890899658203,,1.7633088827133179,-0.003236090298742056,-0.004359909798949957,-0.00679378304630518,0.08128305524587631,21.75046730041504,-68.57088470458984,0.08362627774477005,1801.0,0.05073430389165878,0.1679842174053192,,,,,,,,,,,
37,,,,,,,,,,,,,,,,-0.3610474765300751,0.3606177568435669,-21.632610321044922,,647.3716430664062,-0.0033660344779491425,-0.004900299943983555,-0.007533289957791567,0.08081649243831635,22.094369888305664,-300.29534912109375,0.08103331178426743,1801.0,0.04937217757105827,0.16318759322166443,,,,,,,,,,,
38,,,,,,,,,,,,,,,,-0.3494068682193756,0.3673064708709717,-21.98790740966797,,648.533203125,-0.003387889824807644,-0.005062179174274206,-0.007281852420419455,0.08035261183977127,22.464845657348633,-369.7106628417969,0.0851902887225151,1801.0,0.05031557381153107,0.16186927258968353,,,,,,,,,,,
39,,,,,,,,,,,,,,,,-0.35352811217308044,0.36782047152519226,-22.359682083129883,,1.8344134092330933,-0.0026985430158674717,-0.004329200368374586,-0.006711411289870739,0.0798913910984993,22.830524444580078,-55.40241622924805,0.08979082852602005,1801.0,0.050596173852682114,0.1575697958469391,,,,,,,,,,,
40,,,,,,,,,,,,,,,,-0.3471445143222809,0.37101489305496216,-22.70107650756836,,1.841344952583313,-0.002811203710734844,-0.0044003622606396675,-0.005961304064840078,0.07943282276391983,23.152820587158203,-85.91732788085938,0.09370942413806915,1801.0,0.05092900991439819,0.15332390367984772,,,,,,,,,,,
41,,,,,,,,,,,,,,,,-0.357577383518219,0.3661206364631653,-23.28064727783203,,1.9038673639297485,-0.003135557286441326,-0.004423925653100014,-0.007279146462678909,0.07897688448429108,23.758981704711914,-96.02139282226562,0.09048391878604889,1801.0,0.0495997816324234,0.16009917855262756,,,,,,,,,,,
42,,,,,,,,,,,,,,,,-0.36642730236053467,0.3570600152015686,-23.688457489013672,,1.9731370210647583,-0.003449659328907728,-0.004748107399791479,-0.007067516446113586,0.07852356135845184,24.139787673950195,-235.03363037109375,0.08751511573791504,1801.0,0.04910685867071152,0.1643962264060974,,,,,,,,,,,
43,,,,,,,,,,,,,,,,-0.3571610748767853,0.3617364466190338,-24.084327697753906,,1.8281952142715454,-0.0036279207561165094,-0.005125524941831827,-0.006843406241387129,0.07807284593582153,24.576112747192383,-396.8739318847656,0.0901581272482872,1801.0,0.04832015559077263,0.15624715387821198,,,,,,,,,,,
44,,,,,,,,,,,,,,,,-0.35429808497428894,0.3696756660938263,-24.510541915893555,,2.1774449348449707,-0.004121060948818922,-0.00592421181499958,-0.009139143861830235,0.07762470841407776,24.95241355895996,-739.3583984375,0.09034591913223267,1801.0,0.049185946583747864,0.16343937814235687,,,,,,,,,,,
45,,,,,,,,,,,,,,,,-0.3485666811466217,0.3746008276939392,-24.83883285522461,,647.220703125,-0.00369092239998281,-0.005506693385541439,-0.00816365797072649,0.07717914879322052,25.321775436401367,-560.322509765625,0.09187688678503036,1801.0,0.04957876726984978,0.1577494889497757,,,,,,,,,,,
46,,,,,,,,,,,,,,,,-0.35955357551574707,0.3710688650608063,-25.2307186126709,,2.4681789875030518,-0.004106900189071894,-0.005628052167594433,-0.008319363929331303,0.07673615217208862,25.716981887817383,-612.3624267578125,0.08753715455532074,1801.0,0.04918013885617256,0.16789044439792633,,,,,,,,,,,
47,,,,,,,,,,,,,,,,-0.37401536107063293,0.36442050337791443,-25.442970275878906,,2.1757352352142334,-0.003043143777176738,-0.004509171470999718,-0.0068297004327178,0.07629568874835968,25.911590576171875,-132.5756072998047,0.08510424941778183,1801.0,0.04912036284804344,0.1708107888698578,,,,,,,,,,,
48,,,,,,,,,,,,,,,,-0.35924050211906433,0.37598636746406555,-25.830772399902344,,2.1635963916778564,-0.0032622572034597397,-0.0047046649269759655,-0.0072936019860208035,0.07585775852203369,26.316123962402344,-216.40505981445312,0.08628775179386139,1801.0,0.049176815897226334,0.16463623940944672,,,,,,,,,,,
49,,,,,,,,,,,,,,,,-0.36309903860092163,0.37649354338645935,-26.107177734375,,2.426567554473877,-0.003306883852928877,-0.0045650554820895195,-0.00574982725083828,0.07542233914136887,26.59562110900879,-156.53919982910156,0.0860276147723198,1801.0,0.04878400266170502,0.16528628766536713,,,,,,,,,,,
50,,,,,,,,,,,,,,,,-0.35920655727386475,0.37185418605804443,-26.49502944946289,,2.345874547958374,-0.0030796232167631388,-0.004294021520763636,-0.006406341213732958,0.0749894231557846,26.95501136779785,-40.31741714477539,0.08757328987121582,1801.0,0.048524461686611176,0.16131937503814697,,,,,,,,,,,
51,,,,,,,,,,,,,,,,-0.34393051266670227,0.38099440932273865,-26.872291564941406,,2.4550588130950928,-0.0037917897570878267,-0.0047813174314796925,-0.006808445788919926,0.07455898821353912,27.33319854736328,-249.27438354492188,0.09074793010950089,1801.0,0.048459555953741074,0.15540267527103424,,,,,,,,,,,
52,,,,,,,,,,,,,,,,-0.356160432100296,0.36779987812042236,-27.238378524780273,,2.479719638824463,-0.0033944917377084494,-0.004847956821322441,-0.00667709531262517,0.07413102686405182,27.70059585571289,-277.8499755859375,0.0906873494386673,1801.0,0.04890115186572075,0.15899279713630676,,,,,,,,,,,
53,,,,,,,,,,,,,,,,-0.35775524377822876,0.36188703775405884,-27.58437728881836,,2.675292730331421,-0.003320922376587987,-0.004498360678553581,-0.006511391140520573,0.0737055167555809,28.052841186523438,-127.9399185180664,0.08756604790687561,1801.0,0.04762779176235199,0.15878622233867645,,,,,,,,,,,
54,,,,,,,,,,,,,,,,-0.36953186988830566,0.35841646790504456,-27.92213249206543,,2.7821555137634277,-0.0031986874528229237,-0.004619360901415348,-0.007070627063512802,0.07328245043754578,28.413192749023438,-179.82603454589844,0.08417001366615295,1801.0,0.04738398268818855,0.16709129512310028,,,,,,,,,,,
55,,,,,,,,,,,,,,,,-0.35261020064353943,0.36973586678504944,-28.10434913635254,,2.7604498863220215,-0.0032148563768714666,-0.005103295668959618,-0.008522126823663712,0.07286182045936584,28.58418083190918,-387.34173583984375,0.08701682835817337,1801.0,0.045641493052244186,0.1589193195104599,,,,,,,,,,,
56,,,,,,,,,,,,,,,,-0.3602007031440735,0.36370566487312317,-28.26555824279785,,2.567535161972046,-0.003582178382202983,-0.005007697734981775,-0.0064983610063791275,0.07244359701871872,28.75520133972168,-346.34844970703125,0.08738040924072266,1801.0,0.0455784946680069,0.1600038707256317,,,,,,,,,,,
57,,,,,,,,,,,,,,,,-0.3624482750892639,0.3659006357192993,-28.530487060546875,,2.5965840816497803,-0.0025518140755593777,-0.004245327319949865,-0.005981943570077419,0.0720277726650238,29.04347038269043,-19.436723709106445,0.08760221302509308,1801.0,0.04669675603508949,0.16158510744571686,,,,,,,,,,,
58,,,,,,,,,,,,,,,,-0.3617662191390991,0.3651769757270813,-28.857206344604492,,3.1171629428863525,-0.0032557693775743246,-0.0045737093314528465,-0.007854588329792023,0.0716143399477005,29.377344131469727,-160.25010681152344,0.08917120844125748,1801.0,0.046179454773664474,0.1584538370370865,,,,,,,,,,,
59,,,,,,,,,,,,,,,,-0.3564392626285553,0.36801522970199585,-29.02976417541504,,2.643019199371338,-0.0032589491456747055,-0.00461117597296834,-0.006477497052401304,0.07120327651500702,29.51713752746582,-176.31617736816406,0.09013035893440247,1801.0,0.045462075620889664,0.15600118041038513,,,,,,,,,,,
60,,,,,,,,,,,,,,,,-0.34413227438926697,0.37440261244773865,-29.323001861572266,,3.0949084758758545,-0.004103974439203739,-0.005520683713257313,-0.007379456423223019,0.07079457491636276,29.828323364257812,-566.3216552734375,0.09652800112962723,1801.0,0.04608139395713806,0.15288648009300232,,,,,,,,,,,
61,,,,,,,,,,,,,,,,-0.3541165590286255,0.3685067594051361,-29.504932403564453,,3.142505168914795,-0.0032826950773596764,-0.0051428633742034435,-0.00787776242941618,0.07038822025060654,30.003339767456055,-404.3088684082031,0.09106187522411346,1801.0,0.04502889886498451,0.15854087471961975,,,,,,,,,,,
62,,,,,,,,,,,,,,,,-0.36051103472709656,0.3673277199268341,-29.789417266845703,,3.122373342514038,-0.003531723516061902,-0.0048713707365095615,-0.007296716794371605,0.06998419761657715,30.31117057800293,-287.8901062011719,0.0922737717628479,1801.0,0.04474738612771034,0.1606799215078354,,,,,,,,,,,
63,,,,,,,,,,,,,,,,-0.35812729597091675,0.36596450209617615,-29.939790725708008,,649.0712280273438,-0.0036741376388818026,-0.005214780569076538,-0.006533588748425245,0.0695824921131134,30.454315185546875,-435.1475830078125,0.09170079231262207,1801.0,0.04485487937927246,0.16001538932323456,,,,,,,,,,,
64,,,,,,,,,,,,,,,,-0.35670194029808044,0.3663424551486969,-30.21956443786621,,2.8676607608795166,-0.0030488704796880484,-0.004531688988208771,-0.0060752276331186295,0.0691830962896347,30.70905876159668,-142.2313995361328,0.09185583144426346,1801.0,0.0439423993229866,0.15685135126113892,,,,,,,,,,,
65,,,,,,,,,,,,,,,,-0.3615906834602356,0.3642531931400299,-30.457347869873047,,3.1538734436035156,-0.003274899208918214,-0.00463935686275363,-0.006500610150396824,0.06878598779439926,30.95057487487793,-188.40036010742188,0.09317591786384583,1801.0,0.04379495605826378,0.1597885638475418,,,,,,,,,,,
66,,,,,,,,,,,,,,,,-0.35904866456985474,0.3683379590511322,-30.66128921508789,,3.1061747074127197,-0.003445117035880685,-0.004808798898011446,-0.007123435847461224,0.06839116662740707,31.166173934936523,-261.0588684082031,0.09582597017288208,1801.0,0.04457874223589897,0.1592330038547516,,,,,,,,,,,
67,,,,,,,,,,,,,,,,-0.34874942898750305,0.3705715835094452,-30.923477172851562,,3.055849075317383,-0.00337697914801538,-0.005356954410672188,-0.007839350961148739,0.06799860298633575,31.44417381286621,-496.1130676269531,0.10049236565828323,1801.0,0.045026231557130814,0.1535651832818985,,,,,,,,,,,
68,,,,,,,,,,,,,,,,-0.3513409495353699,0.3715783655643463,-31.22458267211914,,2.847806930541992,-0.003869689302518964,-0.004828697070479393,-0.0065389350056648254,0.0676082968711853,31.734756469726562,-269.5914001464844,0.09951664507389069,1801.0,0.045037999749183655,0.1538962572813034,,,,,,,,,,,
69,,,,,,,,,,,,,,,,-0.3611842691898346,0.37327811121940613,-31.633634567260742,,3.0431413650512695,-0.0032806640956550837,-0.004824368748813868,-0.007895202375948429,0.06722023338079453,32.097599029541016,-267.7353210449219,0.09792137891054153,1801.0,0.046487465500831604,0.1613500863313675,,,,,,,,,,,
70,,,,,,,,,,,,,,,,-0.3734322488307953,0.3714933693408966,-32.08807373046875,,3.24950909614563,-0.002802935428917408,-0.003969849087297916,-0.0053985570557415485,0.06683439016342163,32.5576171875,98.69090270996094,0.09743357449769974,1801.0,0.04754265770316124,0.17120663821697235,,,,,,,,,,,
71,,,,,,,,,,,,,,,,-0.36247876286506653,0.36880144476890564,-32.55302810668945,,3.145017623901367,-0.002917798236012459,-0.00507737323641777,-0.0072622415609657764,0.06645076721906662,33.03972625732422,-376.2260437011719,0.1006820797920227,1801.0,0.048425327986478806,0.16240210831165314,,,,,,,,,,,
72,,,,,,,,,,,,,,,,-0.3563780188560486,0.373940646648407,-32.93782043457031,,3.1525368690490723,-0.003669154364615679,-0.005015877075493336,-0.007105728145688772,0.0660693421959877,33.40803909301758,-349.85589599609375,0.10256106406450272,1801.0,0.0475299209356308,0.16145949065685272,,,,,,,,,,,
73,,,,,,,,,,,,,,,,-0.3689437210559845,0.36345434188842773,-33.246803283691406,,4.017788887023926,-0.003220331622287631,-0.004457477480173111,-0.006723505444824696,0.06569011509418488,33.73672866821289,-110.40872192382812,0.09414469450712204,1801.0,0.04458339512348175,0.16670165956020355,,,,,,,,,,,
74,,,,,,,,,,,,,,,,-0.3723185360431671,0.353776216506958,-33.58161926269531,,647.6741943359375,-0.003514508018270135,-0.004536367487162352,-0.006436018738895655,0.06531305611133575,34.10177993774414,-144.23748779296875,0.09316439926624298,1801.0,0.04349302500486374,0.16467390954494476,,,,,,,,,,,
75,,,,,,,,,,,,,,,,-0.37697672843933105,0.34764376282691956,-33.72515869140625,,3.719205141067505,-0.003314694855362177,-0.004534960258752108,-0.006141225807368755,0.06493816524744034,34.25271224975586,-143.63412475585938,0.09009519964456558,1801.0,0.042849134653806686,0.16858792304992676,,,,,,,,,,,
76,,,,,,,,,,,,,,,,-0.36235374212265015,0.35822775959968567,-33.91200256347656,,3.1189825534820557,-0.003350138431414962,-0.004452662076801062,-0.0067024389281868935,0.06456542015075684,34.469791412353516,-108.34385681152344,0.09131404757499695,1801.0,0.041842225939035416,0.16292472183704376,,,,,,,,,,,
77,,,,,,,,,,,,,,,,-0.3664720058441162,0.36287349462509155,-34.04736328125,,3.155909538269043,-0.0034604675602167845,-0.004846306052058935,-0.007133668288588524,0.06419482082128525,34.618160247802734,-277.1421813964844,0.09330756962299347,1801.0,0.042866043746471405,0.16514766216278076,,,,,,,,,,,
78,,,,,,,,,,,,,,,,-0.37538981437683105,0.35944145917892456,-34.20391082763672,,2.962904214859009,-0.0032383210491389036,-0.0047838944010436535,-0.007584824692457914,0.06382634490728378,34.75727462768555,-250.37954711914062,0.09057352691888809,1801.0,0.04236666113138199,0.1706184297800064,,,,,,,,,,,
79,,,,,,,,,,,,,,,,-0.3649526834487915,0.3607768714427948,-34.399627685546875,,648.7608642578125,-0.0036278325133025646,-0.005197193007916212,-0.006648003589361906,0.06345999240875244,34.92671585083008,-427.6058349609375,0.08960715681314468,1801.0,0.04204513132572174,0.16615262627601624,,,,,,,,,,,
80,,,,,,,,,,,,,,,,-0.35917243361473083,0.36514022946357727,-34.56026840209961,,647.0985107421875,-0.00247568404302001,-0.004254496190696955,-0.00619668560102582,0.06309573352336884,35.10010528564453,-23.368436813354492,0.08940890431404114,1801.0,0.041807737201452255,0.16111475229263306,,,,,,,,,,,
81,,,,,,,,,,,,,,,,-0.3512137234210968,0.3639453947544098,-34.73250961303711,,3.4762327671051025,-0.0031545560341328382,-0.004389374982565641,-0.005882222205400467,0.06273356825113297,35.29662322998047,-81.20586395263672,0.09324406087398529,1801.0,0.043266743421554565,0.15549476444721222,,,,,,,,,,,
82,,,,,,,,,,,,,,,,-0.360058456659317,0.35987862944602966,-34.90138244628906,,3.247863292694092,-0.0035308590158820152,-0.004609668627381325,-0.006232838146388531,0.062373481690883636,35.43311309814453,-175.6697235107422,0.08665329962968826,1801.0,0.04246124252676964,0.16245411336421967,,,,,,,,,,,
83,,,,,,,,,,,,,,,,-0.36124899983406067,0.3628561794757843,-35.05827713012695,,3.258512258529663,-0.003056364133954048,-0.004585491959005594,-0.006645665038377047,0.062015462666749954,35.58795166015625,-165.30258178710938,0.08861389011144638,1801.0,0.04260777682065964,0.16237936913967133,,,,,,,,,,,
84,,,,,,,,,,,,,,,,-0.3478584885597229,0.3667010962963104,-35.08515167236328,,3.934192657470703,-0.002917195437476039,-0.004659286234527826,-0.006210184656083584,0.06165950000286102,35.636592864990234,-196.94627380371094,0.09047345817089081,1801.0,0.04199822247028351,0.15432529151439667,,,,,,,,,,,
